% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
215 +9.962117762e+07 +9.962117762e+07 +9.962086799e+07 +9.962086799e+07 -1.0615e-01 +5.0000e+00 -1.2837e+00 +6.4361e-01 -3.3827e-01 -3.0239e-01 -3.8190e+00 -1.2917e+00 -1.4009e+00 -1.3773e+00 +4.5235e+00 +2.8903e+00 -1.5037e+00 -4.4713e-01 +3.0228e+00 +2.2997e-01 +0.0000e+00 +2.4804e+00 -2.1197e-01 -7.7513e-01
481 +6.054972840e+07 +6.054972840e+07 +6.054941877e+07 +6.054941877e+07 -1.6729e+00 +1.2635e+00 -5.9132e-01 -4.0832e-01 -6.2538e-01 -1.1500e+00 +2.8250e+00 -1.2942e+00 -1.4485e+00 +8.3987e-01 +3.0777e+00 +4.3917e+00 -1.1350e+00 -5.9645e-01 +4.2880e+00 +4.1068e+00 -3.4557e+00 +2.5907e+00 -7.1517e-01 +2.2794e+00
838 +3.684407559e+07 +3.684407559e+07 +3.684376596e+07 +3.684376596e+07 -2.6029e+00 +2.0997e+00 +6.0615e-01 -1.2046e+00 -4.2161e+00 -6.8110e-01 +4.4087e+00 -1.4580e+00 -1.2749e+00 +2.0230e+00 +4.2153e+00 +4.4244e+00 -1.0272e+00 -1.5604e+00 +1.1430e+00 +3.8212e+00 -1.8150e+00 +1.5543e+00 +2.3734e+00 -1.9990e-01
1123 +2.459247640e+07 +2.459247640e+07 +2.459216677e+07 +2.459216677e+07 -2.7406e+00 +2.7855e+00 +2.1122e+00 +4.7221e-01 -3.0174e+00 -1.9756e+00 +5.0000e+00 -2.6175e+00 -4.3404e-01 +1.9801e+00 +4.0352e+00 +3.3386e+00 +1.1611e-01 -1.2600e+00 +7.7313e-01 +3.8746e+00 -1.9519e+00 +1.0921e+00 +2.4223e+00 +9.9624e-01
1309 +1.472965859e+07 +1.472965859e+07 +1.472934896e+07 +1.472934896e+07 -2.2429e+00 +3.6710e+00 +1.3365e+00 +1.7532e-01 -1.9638e+00 -1.3059e+00 +4.4769e+00 -2.4886e+00 +3.1357e-01 +1.5758e+00 +4.2875e+00 +4.3157e+00 -1.7559e+00 -1.5506e+00 +5.6540e-01 +3.0722e+00 -1.1314e+00 +3.2733e+00 -4.4496e-02 -5.7837e-01
1968 +7.287569519e+06 +7.287569519e+06 +7.287259889e+06 +7.287259889e+06 -2.0968e+00 +1.6232e+00 +1.1333e+00 +4.8187e-01 -2.9266e+00 -2.7326e+00 +4.1198e+00 -2.4990e+00 +1.0577e+00 +9.4003e-02 +3.2025e+00 +3.5665e+00 -1.5427e+00 -1.3299e+00 -4.5525e-01 +3.4023e+00 -2.0750e+00 +3.5011e+00 -8.5761e-01 -5.8411e-01
2314 +5.369493362e+06 +5.369493362e+06 +5.369183732e+06 +5.369183732e+06 -3.2430e+00 +2.1148e+00 +1.2155e+00 +1.9645e+00 -1.9378e+00 -2.4163e+00 +4.5294e+00 -2.4264e+00 +1.0704e+00 +5.8516e-01 +3.2545e+00 +4.1619e+00 -1.3411e+00 -2.2052e+00 -4.3155e-01 +3.2910e+00 -1.0587e+00 +3.3231e+00 +4.4649e-01 -3.4775e-01
2416 +3.311953174e+06 +3.311953174e+06 +3.311643544e+06 +3.311643544e+06 -3.2689e+00 +1.8120e+00 +4.8764e-01 +1.7310e+00 -2.1573e+00 -2.0662e+00 +4.5488e+00 -2.3952e+00 +1.0531e+00 +5.2162e-01 +2.9183e+00 +3.7031e+00 -1.2899e+00 -1.8061e+00 -3.5471e-01 +3.2648e+00 -1.4674e+00 +3.3279e+00 +4.2964e-01 -6.8590e-02
2754 +2.410282706e+06 +2.410282706e+06 +2.409973076e+06 +2.409973076e+06 -3.1648e+00 +2.4168e+00 +3.7280e-01 +1.4065e+00 -2.6411e+00 -1.8326e+00 +4.5427e+00 -2.3085e+00 +6.9086e-01 +6.1321e-01 +3.0234e+00 +2.8490e+00 -1.3490e+00 -1.2700e+00 -3.1870e-01 +2.8470e+00 -1.4030e+00 +3.2887e+00 +4.4971e-01 +3.5689e-01
2804 +1.442510887e+06 +1.442510887e+06 +1.442201257e+06 +1.442201257e+06 -3.0324e+00 +2.3062e+00 +4.3760e-01 +1.5218e+00 -2.7725e+00 -1.7151e+00 +4.4771e+00 -2.1086e+00 +2.6791e-01 +1.6012e-01 +3.1718e+00 +3.3754e+00 -1.3563e+00 -1.7753e+00 -4.0186e-01 +2.5000e+00 -2.0052e+00 +3.2637e+00 +5.1560e-01 +1.0358e+00
2996 +9.954834771e+05 +9.954834771e+05 +9.951738471e+05 +9.951738471e+05 -3.2322e+00 +1.8193e+00 +4.7664e-01 +1.4852e+00 -2.7217e+00 -1.7509e+00 +4.4892e+00 -1.6689e+00 -2.0737e-01 +2.9077e-01 +3.2035e+00 +3.5055e+00 -1.2000e+00 -1.6775e+00 -2.0116e-01 +2.5158e+00 -1.7788e+00 +3.2419e+00 +6.1889e-01 +3.1180e-01
3045 +6.222720565e+05 +6.222720565e+05 +6.219624265e+05 +6.219624265e+05 -3.1420e+00 +2.2345e+00 +5.3356e-01 +1.4620e+00 -3.3190e+00 -2.0215e+00 +4.4906e+00 -2.0729e+00 +3.6061e-01 +4.0116e-01 +3.2074e+00 +3.6397e+00 -1.1824e+00 -1.6772e+00 -4.9309e-01 +2.5022e+00 -1.6411e+00 +3.2950e+00 +3.4108e-01 +4.7797e-01
3428 +3.853918413e+05 +3.853918413e+05 +3.850822113e+05 +3.850822113e+05 -3.0252e+00 +2.2320e+00 +6.9849e-01 +1.4189e+00 -3.2198e+00 -2.0288e+00 +4.2479e+00 -1.9546e+00 +3.1910e-02 +5.2799e-01 +3.2775e+00 +3.5537e+00 -1.3081e+00 -1.5959e+00 -5.4199e-01 +2.5014e+00 -1.6894e+00 +3.3053e+00 +2.9061e-01 +4.1581e-01
3598 +2.420607845e+05 +2.420607845e+05 +2.417511545e+05 +2.417511545e+05 -3.0489e+00 +1.7801e+00 +7.0577e-01 +1.5626e+00 -2.9429e+00 -2.1786e+00 +4.3155e+00 -1.9380e+00 +6.8998e-02 +6.4362e-01 +3.0390e+00 +3.6164e+00 -1.2603e+00 -1.6035e+00 -6.0238e-01 +2.5012e+00 -1.7302e+00 +3.3061e+00 -2.3642e-02 +4.4185e-01
3849 +1.450856516e+05 +1.450856516e+05 +1.447760216e+05 +1.447760216e+05 -3.0909e+00 +1.9080e+00 +7.2894e-01 +1.5606e+00 -2.9994e+00 -2.1061e+00 +4.4220e+00 -1.8521e+00 +1.3100e-01 +6.8451e-01 +3.0234e+00 +3.6330e+00 -1.2163e+00 -1.6247e+00 -6.9130e-01 +2.5009e+00 -1.6483e+00 +3.2865e+00 +3.7707e-02 +4.7863e-01
4171 +9.777356094e+04 +9.777356094e+04 +9.746393094e+04 +9.746393094e+04 -3.1195e+00 +1.9770e+00 +7.6655e-01 +1.5596e+00 -3.0225e+00 -2.0790e+00 +4.2910e+00 -1.8035e+00 +1.3539e-01 +6.3592e-01 +3.0138e+00 +3.6486e+00 -1.2610e+00 -1.6287e+00 -6.8413e-01 +2.5008e+00 -1.5874e+00 +3.2666e+00 +1.1883e-01 +4.4627e-01
4589 +6.129118000e+04 +6.129118000e+04 +6.098155000e+04 +6.098155000e+04 -3.1116e+00 +1.9961e+00 +7.5895e-01 +1.5495e+00 -3.0131e+00 -2.1442e+00 +4.3172e+00 -1.7759e+00 +1.7049e-01 +6.3242e-01 +3.0109e+00 +3.6470e+00 -1.2269e+00 -1.6199e+00 -6.7765e-01 +2.5008e+00 -1.5320e+00 +3.1250e+00 +1.8266e-01 +4.2201e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.332651588e+09 +2.332651588e+09 +2.332650588e+09 +2.332650588e+09 +4.2900e+00 +3.9507e+00 -1.8569e+00 -4.6879e+00 +2.3716e+00 +3.8880e+00 +3.2966e+00 +3.8472e+00 +4.7549e+00 -2.3721e-03 -3.3068e+00 +3.3099e+00 +1.7490e+00 -3.7622e+00 -1.6282e+00 +2.5573e+00 -4.4948e+00 -3.7431e+00 -4.0077e+00 -3.6941e+00
5 +7.246969593e+08 +7.246969593e+08 +7.246959593e+08 +7.246959593e+08 -1.1699e+00 -1.3177e+00 +2.4025e+00 -4.2618e+00 -2.1803e+00 +3.8243e-03 +3.5617e+00 -1.2194e+00 -1.9621e+00 +3.2460e+00 +2.9349e+00 +3.3301e+00 -4.9183e+00 -3.0898e+00 -2.3944e+00 +3.0896e+00 +4.4474e+00 +2.8658e+00 -2.4455e+00 +3.5247e-01
6 +3.656251025e+08 +3.656251025e+08 +3.656241025e+08 +3.656241025e+08 +1.0830e+00 +3.1411e+00 +1.4327e+00 -1.1269e+00 +3.7404e+00 -9.2702e-01 +4.2597e+00 +4.4796e+00 +1.2407e+00 -3.6208e+00 +2.0605e+00 +1.7121e+00 -3.3580e+00 +2.0626e+00 +3.8650e-01 +1.3535e+00 +2.6594e+00 -3.1509e+00 -8.6176e-01 -4.7186e+00
40 +2.373904069e+08 +2.373904069e+08 +2.373894069e+08 +2.373894069e+08 -9.4542e-01 -1.9126e+00 -3.2974e+00 +4.8516e+00 +8.4532e-01 -3.1541e-01 +2.4257e+00 +1.1826e+00 +2.0111e+00 -3.6481e-01 +2.6937e-02 -1.1547e+00 +2.5743e+00 -2.4891e+00 +3.8274e-01 +1.8176e-01 +3.1814e+00 +2.2391e-01 -5.0330e-01 +5.8095e-01
126 +1.400450748e+08 +1.400450748e+08 +1.400440748e+08 +1.400440748e+08 -5.6961e-01 +0.0000e+00 +0.0000e+00 +2.4797e+00 +1.2879e+00 +1.7427e+00 +2.5346e+00 +4.0279e+00 +4.8303e+00 -2.8064e-01 -1.4505e+00 -4.2127e+00 +3.7057e-01 -2.7740e+00 +8.3309e-01 -8.2213e-01 +2.2351e+00 -1.2508e+00 -2.4884e+00 +2.0029e-01
211 +9.564311214e+07 +9.564311214e+07 +9.564211214e+07 +9.564211214e+07 +2.4285e+00 +4.3515e+00 -7.6635e-01 -2.0866e-01 +4.6498e+00 +6.0570e-01 +8.8382e-01 +4.6023e+00 -1.3518e+00 +4.2551e-01 +4.4000e+00 -3.6353e+00 -5.0000e+00 -8.1906e-02 +1.1119e+00 +1.7955e+00 +1.8963e+00 +5.0000e+00 +1.3470e+00 -2.9425e+00
358 +4.581132980e+07 +4.581132980e+07 +4.581032980e+07 +4.581032980e+07 +2.1391e+00 +2.6526e+00 -7.3397e-01 +1.7142e+00 +4.1484e+00 +3.9487e+00 +2.5153e+00 +3.3678e+00 +1.4820e+00 +1.7496e+00 +0.0000e+00 -2.8767e+00 +0.0000e+00 -5.6237e-01 +5.0000e+00 -2.1640e+00 +2.3627e-01 +3.8588e+00 +5.0000e+00 -4.3263e+00
731 +3.645544690e+07 +3.645544690e+07 +3.645444690e+07 +3.645444690e+07 +2.6787e+00 +3.7957e+00 -1.8688e+00 +1.4742e+00 +3.9429e+00 +3.1635e+00 +2.7524e+00 +5.0000e+00 +1.0154e+00 +1.5134e+00 +4.4505e-01 -3.4581e+00 -1.2348e-01 -1.6754e+00 +5.0000e+00 +1.7577e-02 -8.2372e-02 +3.3656e+00 +4.8938e+00 -3.9739e+00
918 +1.872247094e+07 +1.872247094e+07 +1.872147094e+07 +1.872147094e+07 +3.1762e+00 +2.8981e+00 -9.2499e-01 +6.4399e-01 +2.6214e+00 +2.1443e+00 +3.3126e+00 +4.9884e+00 +1.3268e+00 +1.8628e+00 +1.9056e+00 -3.2815e+00 -2.4381e+00 -2.2182e+00 +4.9147e+00 -1.2931e+00 +2.3224e+00 +3.7549e+00 +4.5277e+00 -1.5502e+00
1022 +1.422069505e+07 +1.422069505e+07 +1.421969505e+07 +1.421969505e+07 +2.8272e+00 +2.7814e+00 -1.0962e+00 +0.0000e+00 +2.5000e+00 +2.7147e+00 +3.9846e+00 +4.9829e+00 +1.4293e+00 +2.2620e+00 +1.6934e-01 -2.2361e+00 -2.5531e+00 -2.1671e+00 +3.5703e+00 -1.3204e+00 +1.7411e+00 +3.7347e+00 +2.9718e+00 -1.0709e+00
1581 +9.265325444e+06 +9.265325444e+06 +9.264325444e+06 +9.264325444e+06 +4.9277e+00 +2.7430e+00 -1.9470e+00 -9.2382e-01 +1.6970e+00 +1.4655e+00 +1.9757e+00 +5.0000e+00 +1.1174e+00 +3.0483e+00 +1.0211e-01 -3.0001e+00 -2.4968e+00 -1.6997e+00 +2.3063e+00 +2.4649e-01 -3.0135e-01 +3.0139e+00 +3.9377e+00 -1.2950e+00
1705 +6.243599980e+06 +6.243599980e+06 +6.242599980e+06 +6.242599980e+06 +4.2809e+00 +3.1981e+00 -2.1312e+00 -1.0059e+00 +2.0653e+00 +1.5232e+00 +2.5000e+00 +5.0000e+00 +2.7174e+00 +1.8688e+00 +1.3023e+00 -3.3293e+00 -2.5150e+00 -1.3780e+00 +3.8248e+00 -1.9359e+00 +5.9958e-01 +2.7741e+00 +3.4659e+00 -1.8393e+00
2016 +3.870172612e+06 +3.870172612e+06 +3.869172612e+06 +3.869172612e+06 +5.0000e+00 +3.1406e+00 -1.6843e+00 -1.1878e+00 +3.6796e+00 +1.6510e+00 +2.6197e+00 +5.0000e+00 +1.4126e+00 +2.8549e+00 +1.4442e+00 -3.2431e+00 -1.9173e+00 -1.1231e+00 +3.3262e+00 -1.2778e+00 +2.7221e-01 +3.5912e+00 +2.7761e+00 -1.5472e+00
2363 +2.320848740e+06 +2.320848740e+06 +2.319848740e+06 +2.319848740e+06 +5.0000e+00 +3.8024e+00 -1.5186e+00 -2.4999e-01 +2.6104e+00 +1.8182e+00 +3.1143e+00 +4.9996e+00 +1.4921e+00 +3.2717e+00 +1.3728e+00 -2.8123e+00 -2.1625e+00 -9.0577e-01 +3.9331e+00 -1.2385e+00 +2.4265e-01 +3.3906e+00 +2.6182e+00 -1.5520e+00
2662 +1.477027235e+06 +1.477027235e+06 +1.476027235e+06 +1.476027235e+06 +5.0000e+00 +3.2661e+00 -1.7399e+00 -5.0763e-01 +2.8601e+00 +9.9649e-01 +3.2555e+00 +4.9996e+00 +1.6039e+00 +3.0341e+00 +1.1133e+00 -3.2086e+00 -2.1367e+00 -9.6658e-01 +3.6274e+00 -8.6861e-01 +9.6979e-01 +3.1742e+00 +3.7726e+00 -1.5718e+00
2862 +6.644172449e+05 +6.644172449e+05 +6.634172449e+05 +6.634172449e+05 +5.0000e+00 +3.6324e+00 -1.6981e+00 -4.8275e-01 +2.5041e+00 +1.3589e+00 +3.1554e+00 +4.9997e+00 +1.5695e+00 +2.9934e+00 +1.0835e+00 -3.0959e+00 -2.1298e+00 -1.4211e+00 +3.6898e+00 -8.1455e-01 +1.9840e-01 +3.1437e+00 +2.8691e+00 -1.5509e+00
2914 +5.241340183e+05 +5.241340183e+05 +5.231340183e+05 +5.231340183e+05 +5.0000e+00 +3.4633e+00 -1.8639e+00 -6.8549e-01 +2.1606e+00 +1.4183e+00 +3.1670e+00 +5.0000e+00 +1.5987e+00 +3.0225e+00 +1.0450e+00 -3.0647e+00 -2.0451e+00 -1.5795e+00 +3.7577e+00 -9.7262e-01 +3.4122e-01 +2.8407e+00 +2.9080e+00 -1.5244e+00
3234 +3.802062978e+05 +3.802062978e+05 +3.792062978e+05 +3.792062978e+05 +5.0000e+00 +3.3282e+00 -1.8475e+00 -7.2120e-01 +2.6124e+00 +1.3686e+00 +3.0999e+00 +4.9999e+00 +1.6217e+00 +3.4165e+00 +1.1343e+00 -3.0976e+00 -2.0539e+00 -1.3747e+00 +3.7794e+00 -1.0351e+00 +3.4489e-01 +3.1302e+00 +2.9829e+00 -1.5197e+00
3620 +2.500670224e+05 +2.500670224e+05 +2.490670224e+05 +2.490670224e+05 +5.0000e+00 +3.2571e+00 -1.7692e+00 -7.8652e-01 +2.4546e+00 +1.0872e+00 +3.0482e+00 +4.9998e+00 +1.5558e+00 +3.2118e+00 +1.2217e+00 -3.2808e+00 -2.0650e+00 -1.4932e+00 +3.8058e+00 -1.0500e+00 +3.5546e-01 +3.1126e+00 +3.0184e+00 -1.5317e+00
4462 +1.577812964e+05 +1.577812964e+05 +1.567812964e+05 +1.567812964e+05 +5.0000e+00 +3.2393e+00 -1.8170e+00 -7.1362e-01 +2.4253e+00 +1.2389e+00 +3.0808e+00 +4.9990e+00 +1.5889e+00 +3.1856e+00 +1.1809e+00 -3.3829e+00 -2.0418e+00 -1.4620e+00 +3.8546e+00 -9.5494e-01 +3.8342e-01 +3.1293e+00 +3.1016e+00 -1.4302e+00
% function evaluation | noise-free fitness - Fopt (5.800000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.136177381e+09 +4.136177381e+09 +4.136177439e+09 +4.136177439e+09 +4.8815e+00 -1.8309e+00 +1.3318e+00 +4.1366e+00 +3.0144e+00 -2.5923e+00 -3.5363e+00 +8.6033e-01 -3.0944e+00 +4.4754e+00 -1.5796e+00 +3.9543e+00 +1.1925e+00 +3.4400e+00 +1.5400e+00 +3.5762e+00 +4.7748e+00 -6.3524e-01 +3.3471e+00 +1.6528e+00
2 +7.922291360e+08 +7.922291360e+08 +7.922291940e+08 +7.922291940e+08 +2.6530e+00 -3.8121e-01 -1.5873e+00 +2.5198e+00 -2.5110e+00 -3.5358e+00 -4.0051e+00 -3.1244e+00 +4.7753e+00 +3.7901e+00 -2.6773e+00 +3.7848e+00 +1.2953e+00 +1.8992e+00 -4.5623e+00 -3.0952e+00 +3.0243e+00 -3.7506e+00 +1.8936e+00 +4.8493e+00
5 +4.432514242e+08 +4.432514242e+08 +4.432514822e+08 +4.432514822e+08 -2.9186e+00 +4.6247e+00 -3.1896e+00 +6.0347e-01 +1.2708e+00 +2.9482e+00 +1.2793e+00 +4.1156e+00 -2.3271e+00 -4.5566e+00 +4.3194e+00 +3.8430e-01 -1.0565e+00 +1.5846e+00 +3.1068e+00 -2.3362e+00 -3.5551e+00 +4.4310e+00 +1.3296e+00 +2.1375e+00
6 +3.808528132e+08 +3.808528132e+08 +3.808528712e+08 +3.808528712e+08 +4.8875e+00 -1.9898e+00 +7.6596e-01 +2.5398e+00 -3.2495e+00 +2.5223e+00 +1.6070e+00 -4.2483e+00 -3.6801e+00 -2.2244e-01 +4.3892e+00 -3.7189e-01 -2.4911e+00 -3.7611e+00 -2.8166e+00 +4.9275e-01 +2.7338e+00 +2.1393e+00 -3.6093e+00 +1.3590e+00
7 +2.374498957e+08 +2.374498957e+08 +2.374499537e+08 +2.374499537e+08 -2.8969e+00 +3.0958e+00 -2.8585e-01 -2.1593e+00 -2.9462e+00 +2.6241e-01 +9.0923e-01 +3.1744e+00 +1.0813e+00 +3.3804e-01 -4.3620e+00 -2.1124e+00 +8.6318e-01 -3.1492e+00 +3.5085e+00 +3.1616e+00 -1.2644e+00 +2.2775e+00 +2.4847e+00 -4.2905e+00
79 +1.370597511e+08 +1.370597511e+08 +1.370598091e+08 +1.370598091e+08 +9.2152e-01 -3.6623e+00 -5.1629e-01 +2.8790e+00 -1.7741e+00 +1.0445e+00 +4.0399e-01 -2.2666e+00 +3.2273e+00 -5.2497e-01 +1.2693e+00 -4.5660e+00 -2.3655e-01 -5.0000e+00 +2.2962e-01 +6.1677e-01 +7.2029e-01 +2.5663e+00 +4.3169e+00 -2.7561e+00
215 +9.252251211e+07 +9.252251211e+07 +9.252257011e+07 +9.252257011e+07 +3.8856e-01 +3.0624e+00 -1.7618e+00 +4.7781e-01 +3.1620e+00 -2.3282e-01 -6.3641e-01 +1.9873e+00 +1.5619e+00 -3.4682e+00 +1.1369e+00 -7.9466e-02 +1.7275e+00 -3.6435e+00 +4.9974e-01 +2.5647e+00 +2.7750e+00 -1.0216e+00 +0.0000e+00 -2.3682e+00
297 +5.451861858e+07 +5.451861858e+07 +5.451867658e+07 +5.451867658e+07 -3.1968e+00 +3.7538e+00 -3.4018e+00 +0.0000e+00 +0.0000e+00 +1.1507e+00 +9.1168e-01 +5.3250e-01 +4.0090e+00 -3.7293e+00 -6.3398e-01 -3.2212e+00 +2.2025e+00 -2.3689e+00 -2.4755e+00 +1.3079e+00 +1.9255e+00 +5.6395e-01 -8.9410e-01 -2.2733e+00
612 +3.429609170e+07 +3.429609170e+07 +3.429614970e+07 +3.429614970e+07 -4.4886e+00 +1.6595e+00 -4.8745e+00 +0.0000e+00 +1.0903e+00 -2.3085e+00 +7.2712e-01 -3.6064e+00 +6.7720e-01 +1.9774e+00 -3.6011e+00 -3.3633e+00 +2.0693e+00 -3.1154e+00 +9.4305e-01 +4.8289e-01 +4.9457e+00 +1.9255e-01 +1.4658e+00 +2.1218e+00
1367 +2.351614660e+07 +2.351614660e+07 +2.351620460e+07 +2.351620460e+07 -3.0329e+00 +1.5053e+00 -4.6744e+00 -1.6987e+00 +1.1567e+00 -2.7240e+00 +2.2336e+00 -1.2766e+00 +6.1031e-01 +1.5077e+00 -2.9989e+00 -3.8321e+00 +4.4394e+00 -1.8224e+00 -1.1977e-01 +6.1762e-01 +2.9412e+00 +7.8596e-01 +1.9989e+00 -6.1381e-01
1620 +1.379161424e+07 +1.379161424e+07 +1.379167224e+07 +1.379167224e+07 -2.7151e+00 +3.3541e+00 -4.6532e+00 -2.5037e-01 +2.5099e-01 -4.0037e+00 +1.3137e+00 -1.0089e+00 +1.3486e+00 +2.5289e+00 -3.3354e+00 -2.0762e+00 +1.5961e+00 -3.7531e+00 -8.2468e-01 +9.4599e-01 +3.0053e+00 +5.2733e-01 +7.5722e-01 -6.9323e-01
1647 +6.577381571e+06 +6.577381571e+06 +6.577439571e+06 +6.577439571e+06 -3.2717e+00 +2.6199e+00 -4.6978e+00 -5.3569e-01 +4.5036e-01 -3.1707e+00 +1.1885e+00 -1.5130e+00 +2.3676e+00 +1.3384e+00 -3.2555e+00 -2.4963e+00 +1.7594e+00 -3.4874e+00 -8.4660e-01 +6.0997e-01 +3.3674e+00 -1.3636e-01 +1.8148e+00 -9.2446e-01
1914 +6.256020445e+06 +6.256020445e+06 +6.256078445e+06 +6.256078445e+06 -3.8474e+00 +2.2777e+00 -4.6881e+00 -5.8311e-01 +4.1675e-01 -2.7956e+00 +1.9569e+00 -1.3265e+00 +3.0145e+00 +1.3457e+00 -3.5167e+00 -2.4837e+00 +1.8290e+00 -3.4184e+00 -4.6138e-01 +5.5416e-01 +3.4295e+00 -1.3826e-01 +2.1306e+00 -9.6429e-01
2561 +3.463652257e+06 +3.463652257e+06 +3.463710257e+06 +3.463710257e+06 -4.0716e+00 +3.1355e+00 -4.2095e+00 -6.1656e-01 +9.2015e-02 -2.6089e+00 +1.9016e+00 -1.1028e+00 +2.1061e+00 +1.1233e+00 -2.6458e+00 -2.6368e+00 +1.6673e+00 -3.4166e+00 -4.2763e-01 +1.3532e+00 +3.5161e+00 -2.6381e-01 +1.5452e+00 -6.3666e-01
2855 +2.420295383e+06 +2.420295383e+06 +2.420353383e+06 +2.420353383e+06 -3.7518e+00 +2.6709e+00 -3.8899e+00 -1.1275e-01 +4.1108e-01 -1.9087e+00 +2.2412e+00 -1.0564e+00 +2.3127e+00 +1.3657e+00 -3.1666e+00 -2.6761e+00 +1.6591e+00 -3.1805e+00 -5.4085e-01 +1.3747e+00 +3.5183e+00 +2.4737e-02 +1.6418e+00 -1.4689e+00
3019 +1.227778067e+06 +1.227778067e+06 +1.227836067e+06 +1.227836067e+06 -3.4125e+00 +3.4257e+00 -3.9086e+00 -1.7229e-01 +9.0270e-02 -1.8666e+00 +1.9460e+00 -2.5891e-01 +2.2814e+00 +1.4198e+00 -3.2375e+00 -2.7484e+00 +1.6999e+00 -3.3305e+00 -5.5871e-01 +1.4836e+00 +3.7574e+00 +1.8728e-01 +1.8195e+00 -1.2531e+00
3300 +9.873351894e+05 +9.873351894e+05 +9.873931894e+05 +9.873931894e+05 -3.7249e+00 +3.3835e+00 -3.7500e+00 -8.1418e-02 +7.8940e-02 -2.2436e+00 +1.8259e+00 -1.8735e-01 +2.4002e+00 +1.4053e+00 -2.8968e+00 -2.7735e+00 +1.7082e+00 -3.4307e+00 -5.3862e-01 +9.6505e-01 +3.0045e+00 +2.3900e-01 +2.0837e+00 -1.2109e+00
3576 +6.191386504e+05 +6.191386504e+05 +6.191966504e+05 +6.191966504e+05 -3.7295e+00 +3.4188e+00 -3.7544e+00 -8.9148e-02 +7.0477e-02 -1.9633e+00 +1.7929e+00 -1.5713e-01 +2.4993e+00 +1.3980e+00 -3.1075e+00 -2.6515e+00 +1.8615e+00 -3.6572e+00 -5.3736e-01 +1.0689e+00 +3.5881e+00 +4.1270e-03 +2.0064e+00 -1.1452e+00
4351 +3.976870488e+05 +3.976870488e+05 +3.977450488e+05 +3.977450488e+05 -3.5616e+00 +3.3695e+00 -3.7526e+00 -6.2561e-02 +1.1204e-01 -2.1333e+00 +1.8032e+00 -3.0948e-01 +2.2308e+00 +1.5262e+00 -3.0009e+00 -2.6660e+00 +1.8300e+00 -3.5756e+00 -3.6695e-01 +1.1302e+00 +3.6770e+00 -6.4387e-02 +2.0198e+00 -1.1438e+00
% function evaluation | noise-free fitness - Fopt (9.438000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.599809318e+09 +5.599809318e+09 +5.599809412e+09 +5.599809412e+09 -3.0162e+00 +4.7511e+00 +3.9753e+00 -3.4856e+00 +8.9898e-01 -2.0246e+00 -1.7664e-01 -3.6606e+00 +1.7263e+00 +4.8293e+00 -7.0070e-02 -1.0675e+00 +3.5268e+00 -4.6211e+00 +2.0040e+00 -1.7711e+00 +4.7769e-01 -1.3301e+00 +2.1137e+00 +4.4315e+00
3 +1.907719380e+09 +1.907719380e+09 +1.907719474e+09 +1.907719474e+09 +3.1407e+00 +4.9765e+00 +2.8677e+00 +1.1979e+00 -2.2305e-02 +2.8266e+00 -4.9525e+00 -4.8003e+00 -1.3381e+00 +2.6038e+00 +3.5199e+00 -1.0137e+00 +2.1881e+00 +2.0442e+00 +1.7531e+00 +2.5760e+00 -3.7118e+00 +8.2911e-01 -1.2134e+00 -3.2828e+00
5 +2.428246315e+08 +2.428246315e+08 +2.428247259e+08 +2.428247259e+08 -2.9384e+00 +2.2898e+00 -2.7974e+00 +3.4365e+00 -3.6124e+00 +4.9113e+00 +3.1928e+00 -3.8703e+00 +7.6151e-01 -8.9249e-01 -2.8771e+00 +2.8863e-01 -6.1728e-01 +2.2268e+00 +1.1512e+00 -3.6971e+00 +2.1897e+00 -3.3193e+00 +4.0347e+00 -4.8582e-01
167 +3.292880184e+07 +3.292880184e+07 +3.292889622e+07 +3.292889622e+07 -5.0000e+00 +7.4012e-01 -4.5731e+00 +4.2951e+00 -2.1897e+00 +0.0000e+00 +3.2085e+00 -3.8548e+00 -5.0000e+00 +2.3062e+00 +1.5420e+00 +1.0698e+00 +2.0691e+00 +3.3610e+00 +1.6021e+00 +1.0452e+00 -9.1456e-01 -2.2655e+00 +5.6504e-01 +1.4909e+00
910 +1.916407719e+07 +1.916407719e+07 +1.916417157e+07 +1.916417157e+07 -4.9989e+00 +5.0000e+00 -4.5400e+00 +4.0511e+00 -5.0000e+00 -5.4192e-01 +2.8045e+00 -2.5000e+00 -5.0000e+00 +2.8747e+00 +7.0425e-01 +1.5672e+00 +2.3911e+00 +4.0206e+00 -3.3126e-01 +1.1287e+00 -2.2092e+00 +8.6645e-02 +2.4410e+00 +2.7609e+00
